phylum	taxon	total	color	M046_IIA_0h_2A	M046_IIA_1h_1A	M046_IIA_1h_2A	M046_IIA_2h_1A	M046_IIA_2h_2A	M046_IIA_3h_1A	M046_IIA_3h_2A	M046_IIA_48h_S	M046_IIA_4h_1A	M046_IIA_4h_2A	M046_IIA_4h_3A	M046_IIA_5h_1A	M046_IIA_5h_2A	M046_IIA_6h_1A	M046_IIA_6h_2A	M046_IIA_7h_1A	M046_IIA_7h_2A	M046_IIB_GI_0h_1A	M046_IIB_GI_0h_3A	M046_IIB_GI_1h_1A	M046_IIB_GI_1h_2A	M046_IIB_GI_1h_3A	M046_IIB_GI_2h_1A	M046_IIB_GI_2h_2A	M046_IIB_GI_2h_3A	M046_IIB_GI_3h_2A	M046_IIB_GI_3h_3A	M046_IIB_GI_4h_1A	M046_IIB_GI_4h_2A	M046_IIB_GI_4h_3A	M046_IIB_GI_5h_2A	M046_IIB_GI_5h_3A	M046_IIB_GI_6h_1A	M046_IIB_GI_6h_3A	M046_IIB_GI_7h_1A	M046_IIB_GI_7h_3A	M046_IIC_0h_1A	M046_IIC_0h_3A	M046_IIC_1h_3A	M046_IIC_2h_1A	M046_IIC_2h_2A	M046_IIC_2h_3A	M046_IIC_3h_1A	M046_IIC_3h_2A	M046_IIC_3h_3A	M046_IIC_48h_S	M046_IIC_4h_1A	M046_IIC_4h_2A	M046_IIC_4h_3A	M046_IIC_5h_1A	M046_IIC_5h_2A	M046_IIC_5h_3A	M046_IIC_6h_1A	M046_IIC_6h_2A	M046_IIC_6h_3A	M046_IIC_7h_1A	M046_IIC_7h_2A	M046_IIC_7h_3A	M047_IIA_GI_0h_2A	M047_IIA_GI_1h_2A	M047_IIA_GI_2h_1A	M047_IIA_GI_2h_2A	M047_IIA_GI_3h_1A	M047_IIA_GI_3h_2A	M047_IIA_GI_4h_1A	M047_IIA_GI_4h_2A	M047_IIA_GI_5h_1A	M047_IIA_GI_5h_2A	M047_IIA_GI_6h_1A	M047_IIA_GI_6h_2A	M047_IIA_GI_7h_1A	M047_IIA_GI_7h_2A	M048_IIB_GI_0h_1A	M048_IIB_GI_1h_1A	M048_IIB_GI_1h_2A	M048_IIB_GI_2h_1A	M048_IIB_GI_2h_2A	M048_IIB_GI_3h_2A	M048_IIB_GI_4h_1A	M048_IIB_GI_4h_2A	M048_IIB_GI_5h_1A	M048_IIB_GI_6h_1A	M048_IIB_GI_6h_2A	M048_IIB_GI_7h_1A	M053_IIB_1h_2A	M053_IIB_2h_2A	M053_IIB_3h_2A	M053_IIB_4h_2A	M053_IIB_4h_3A	M053_IIB_5h_1A	M053_IIB_5h_2A	M053_IIB_6h_1A	M053_IIB_6h_2A	M053_IIB_7h_1A	M053_IIB_7h_2A	M061_IIA_0h_1A	M061_IIA_0h_2A	M061_IIA_1h_1A	M061_IIA_1h_2A	M061_IIA_2h_1A	M061_IIA_2h_2A	M061_IIA_3h_1A	M061_IIA_3h_2A	M061_IIA_4h_1A	M061_IIA_4h_2A	M061_IIA_5h_1A	M061_IIA_5h_2A	M061_IIA_6h_1A	M061_IIA_6h_2A	M061_IIA_7h_1A	M062_IIA_0h_1A	M062_IIA_1h_2A	M062_IIA_2h_1A	M062_IIA_2h_2A	M062_IIA_3h_1A	M062_IIA_3h_2A	M062_IIA_48h_S	M062_IIA_4h_1A	M062_IIA_4h_2A	M062_IIA_5h_1A	M062_IIA_5h_2A	M062_IIA_6h_1A	M062_IIA_6h_2A	M062_IIA_7h_1A	M062_IIA_7h_2A	M063_IIC_0h_3A	M063_IIC_1h_1A	M063_IIC_1h_2A	M063_IIC_1h_3A	M063_IIC_2h_3A	M063_IIC_3h_3A	M063_IIC_4h_1A	M063_IIC_4h_2A	M063_IIC_4h_3A	M063_IIC_5h_1A	M063_IIC_5h_2A	M063_IIC_6h_1A	M063_IIC_6h_2A	M063_IIC_6h_3A	M063_IIC_7h_1A	M063_IIC_7h_2A	M063_IIC_7h_3A	M064_IIC_0h_1A	M064_IIC_0h_2A	M064_IIC_1h_1A	M064_IIC_1h_2A	M064_IIC_2h_1A	M064_IIC_2h_2A	M064_IIC_3h_1A	M064_IIC_3h_2A	M064_IIC_4h_1A	M064_IIC_4h_2A	M064_IIC_5h_1A	M064_IIC_5h_2A	M064_IIC_6h_1A	M064_IIC_6h_2A	M064_IIC_7h_2A
03_Proteobacteria	Neisseria	308886	#D6AD08	1.29366106080207	0	0.901820656797686	0.076151227378606	0	0.166267299134432	0.00958221540820238	0	0.00723903286520921	0.147422734691729	3.44762384974159	0.3796867584243	7.20937218383899	0	11.3093058534289	0.104593393183997	0.0147167034584253	0.155288959259485	1.29525442003843	0.141116100064144	0.597470023486753	0	0	0.00189214758751183	1.33629054616024	0.192337798850446	0.257953568357696	0.0264344148255329	0.00196506121165674	0.0240113776989712	0	0.0425415539821933	0.00949613507302528	1.45927924003552	0	0.514511873350924	0	0.99705786204642	0.6635700066357	0.776223776223776	2.20133994605412	1.51242502142245	0.00479570305006714	0.373677877002977	1.39594347120003	0	0	2.36237170243447	1.37795275590551	0	0.0980348469319549	2.4119100247042	0.0156201187129022	1.24040165386887	2.06269983623177	0	0.170201623461639	1.46988717622755	3.79165012369056	7.07465350869807	0.192693078464622	7.89821371947997	3.68465328686456	7.34417636076404	0.638500692458497	2.41522151232184	0.291959437102205	0.695647868495321	1.41901071805968	0.446971700608305	0.365504297145115	0.0062467464862051	0	0	0.0181587071000545	0.00891090873447274	0	0	0.0748288839492044	0.00324117589861602	0	0.458245727532482	0	0.301050990511518	0.334835801674179	3.19360260785412	0	0	2.57061528355594	0.00944420833923596	0	0	0.676492988665382	0.195110754045679	0.04765182400593	0.0787445863096912	0.119408925817205	0	1.49028933808958	0.766554311188431	0.0553972776194998	1.33462933193764	7.42612479820313	6.8273249228606	0	5.52636240184212	0	0	5.4675118858954	0	0	0	0.0061755079355277	0	0	0.321089759182681	0.00320831595495524	0	0	0.378685420611306	0.0481840631211227	0.592950028625174	0	0.00874087670993401	0	1.23191861389286	0	0	0.296775934169702	0.624318699831533	0.0955320399764844	0.379951495553759	1.73651532790066	0.232035385396273	0.145111554507528	1.80519313855499	0	4.15801854158019	0.00683433570256971	0	0	5.05030959752322	1.67741935483871	1.23530287245126	4.00653152256163	0.482771106149297	5.40011100590943	0	2.17086132557906	0.012993762993763	0.242734812217652	0	0.156978623205134	2.21502811381837	1.00138121546961	0.43181675949684	0.101377541892778
03_Proteobacteria	Enterobacteriaceae_unclassified	303130	#D0970D	0	44.2988204456094	0.00425387102263059	3.04156961118079	0	13.1986894224656	0	4.0713265768119	0.405385840451716	2.05338809034908	0	23.0554237198755	0.0150195253829979	22.6159564176977	0	14.8653360062756	0.0196222712779004	29.701297119542	0.00552936785501997	0.686337395766517	0.140096419300342	0.0542157412600486	9.11873062903257	0.00567644276253548	0	0.210229687115604	0.0122835032551284	3.05665312482609	6.06614396038437	0.688941837055097	0.0555154610559041	0.0151934121364976	5.72427022201964	0.00670162681991053	17.4207833855081	0.0131926121372032	9.03455235715315	0	0	0.51048951048951	0	0	0.0287742183004028	0	0.00691061124356449	0.0249133694199715	0.0965390741902785	0	0	0.725049758316747	0.0802103293079631	0	12.0353014682912	0.25201811380193	0	34.4641839747242	0.00654621628698612	0	0.00763521974162416	0	0.132958224140589	0	0.427833193125826	0.032313657906075	0.0179859349988309	0.0175524819209436	0.0875878311306616	0.00247561519037481	0	0.0317376355461518	0.0138298923244098	0.0062467464862051	0.00602627455706882	0.00470079443425939	0.299618667150899	0.0677229063819928	0	17.9959100204499	0.0308118933908489	0	0.442596843912225	0.92457814437436	91.2237330037083	0.0241915974518184	2.84181154754239	0	0.00583907509050566	0	0	0.0188884166784719	0	0	0	0	0	0	0.626896860540325	0	79.0725326991677	0	0	0	0.0280760861935846	0.0546810920595243	0	0.194839700064947	0	0	0	0	0	0.0141562853907135	0	0	0	0	21.4796753184254	0	0	0	0	0	0	0	0.0109733347964446	0	0	0	5.29475246189127	2.52204935090675	15.0352733686067	0	0	0.00725110579363353	0.012092629542294	0.00855541771827009	0.00416319733555371	0.172962501729625	0	0	0	0	0	0	0	0	0	0	0.00501353654868144	0.012993762993763	0.00337131683635628	0	0	0	0	0	0
03_Proteobacteria	Acinetobacter	82610	#DCA316	0.689952565761104	1.26233013726978	0	0	0.0989948218093207	0.0342315027629713	0.20122652357225	0.00696548601678682	0.325756478934414	0.0368556836729321	0	0.02109370880135	0.150195253829979	0	0.125542710676361	0.819314913274645	0.0883002207505519	0	0	0.074834295488561	0	0	0	0	0	0.0693310670274864	0	0	0	0	0.321989674124244	0	0	0	0	0.0197889182058047	0.100917872074583	0	0.00414731254147313	0	0	0.012853470437018	0.129483982351813	0	0.00691061124356449	0	0.0337886759665975	0.0169649673424379	0	0.146905506587053	0	0	0	0	0	0.0414357486921842	0	0.0119180041315748	0	0	0.00192693078464622	0	0	0	0.0125901544991816	0	0	0.51987918997871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04743507190384	0.0101869301685937	0.151815952353147	0	0	0.0377768333569439	0.384566889421258	0.147702407002188	0.00448008601765154	0	0.03706252978239	0	0.0895566943629036	0.0175108348290505	0.14268727705113	0.347939545503969	0.142450142450142	0	0.379027163613392	0.00390579228996602	0	0.0531381000177127	1.58730158730159	5.24774874683937	8.59746434231379	0.00656167979002625	0	0.113250283125708	0	0	0.0519086407922057	0	0	0.0056277787157409	0	0.5216584875768	0	0	1.4002333722287	0.109260958874175	0.0109733347964446	0.0119217930376729	1.94622038360286	0.00884407888918369	0	0	0	0.00808407437348424	0.0776096235933256	0.0652599521427018	0.604631477114699	0.0256662531548103	0.00832639467110741	0.08302200083022	0	0.430338891877353	0.175967823026647	0	0.00496277915632754	0	0.00796527141662352	0	0.00652975937836691	0.0628140703517588	0.431164143186604	0	0.0168565841817814	0.24703557312253	0.147744586546009	0.0170386777986028	0.00493291239147593	0	0
03_Proteobacteria	Campylobacter	70211	#E8AE1E	0	0	0.246724519312574	0.170220390611002	0	0	0	0	0	0	0.0945417874700618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114591997042787	0.0134189161988683	0	0	0	0	0	0	0.00189922701460506	0.569638279692395	0	0.063764291996482	0	0.494442628309905	0.111977438619774	0.0979020979020979	0	1.65809768637532	0	0.177338653492938	0.950209045990118	0	0	0	0.334645669291339	0.00473888730925979	0.0089122588119959	0.328305811988038	0.390502967822555	0	0.288544022459643	0	0	0.202606070236771	0.00152704394832483	0.0286286859433152	0	0.0343515484621076	0	0.00718081286801666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0295675079966669	0	0.0407477206743748	0	0	0.481716663017298	0	0	0	0	0.0573855158957879	0	0	0.0199014876362008	0	0	0	0	0	0	0.132796937858845	0	0.50185983350062	0	0	0	0	0	0	0	0	0	0.252979810265142	0	0	0	0	0.18671324459435	0	0	0	0	2.10220950564298	0	0.00442203944459185	0.256306488601106	3.8747398672084	0	0.00808407437348424	0.373496313542879	1.66050322674208	0	0.359327544167344	0	0.77487200774872	0	0	0	0.773993808049536	0.883374689826303	0	0.246923413915329	0	0.133860067256522	0	0	0	0	0	0	0	0	0	0
03_Proteobacteria	Comamonadaceae_unclassified	55966	#EEAF1B	0.18111254851229	0	0	0.12094606701308	0	0	0	0	0.0144780657304184	0	0.0252111433253498	0	0.0450585761489937	0.0101827809174686	0	0	0	0	0.457555190002903	0.694889886679495	0	0.955318751168443	0.00974639870567825	0	0.00554477405045744	0.0223648603314472	0	0.00834770994490511	0	0.0332465229678063	0.00555154610559041	0	0	0.0368589475095079	0	0	0	0.004086302713305	0	0	0.00435047420168798	0	0	0.114003420102603	0	0.00226485176545195	0.00482695370951393	0	0	0	0.0133683882179939	0	0	0	0	0	0	0	0.0488654063463946	0.00168404034960678	0	0	0.0192284581180147	0	0.0359718699976618	0.00877624096047181	0.173229266013975	0.0148536911422488	0.00754792935138127	0.0211584236974345	0.00987849451743554	0.00208224882873503	0.0482101964565506	43.6186715554929	1.77047394225531	1.05326941241468	0.0222419928825623	1.40655394284004	0	0.726023401289988	0.126160782610494	1.04587848401531	0.432632880098888	0.0080638658172728	0	0	0.0992642765385963	0.0441769285990392	0	0	0.119783129491867	0	0.0985618923883338	0	0.01058929422354	0	0	0.00437770870726262	0.0237812128418549	0.125040774165489	2.68281101614435	0	0	0	0.293951840219055	0	0.0443380331648488	0	0	0	0	0	0	0	0	0	0	0.0450222297259272	0	0.0270489586150933	0.090345118352105	0.00408931054224258	0.198366394399067	0	12.4547349939647	0.0119217930376729	0.0987213238059421	0.106128946670204	0	0	0.00734861845972957	0	0	0.00725110579363353	0	0.0513325063096206	0.00416319733555371	0	0	0	0	0.0064499484004128	0	0.014883167137967	0.00398263570831176	0	0.0261190375134676	0	0	0	0	0.00617588932806324	0.00923403665912554	0	0	0.106389636397772	0
03_Proteobacteria	Helicobacter	22089	#EEA50F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2205616487887	0.930757297983359	0	3.51268022312915	0.0889679715302491	0	0.4951911437815	0	0	0	0	3.8437760395667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03_Proteobacteria	Bradyrhizobium	12811	#EE9C03	0	0	0	0.349399749148898	0	0.0293412880825468	0	0	0.0144780657304184	0	0	0.0896482624057375	0	0.03563973321114	0	0	0	0.053285427196882	0.140998880303009	0.0577293136626042	2.18591618937739	0	0.0292391961170348	0	0.0240273542186489	0.0626216089280522	0.014740203906154	0.183649618787913	0.0196506121165674	0.0350935520215733	1.41564425692555	0.247652617824911	0.0227907241752607	0.00167540670497763	0.305413453462625	0	0	0	0	0	0.013051422605064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152704394832483	0.015156363146461	0.0558809927547402	0.0449212556812176	0.139406321355606	0	0.464037122969838	0.0772309204521519	0.10899818985149	0.299549438035352	0.115734916721179	0.0476064533192277	0.0158055912278969	1.72826652785008	0.373629022538267	0.376063554740751	50.1997457781006	0.0142574539751564	0	0	0.831921121552919	0.810293974654005	0.721805133296106	0.0673890775783061	0.432632880098888	0.177405047980002	0	0.0254673254214842	0	0	0	0	0	0	0	0.00573855158957879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00796527141662352	0	0	0	0	0	0	0	0	0.0170386777986028	0	0.0312910695287565	0.0357803089033335
03_Proteobacteria	Comamonas	5693	#D39500	0	0	0	0.264289553843397	0	0.0195608587216979	0	0	0	0	0	0	0	0	0	0	0.0245278390973755	0	0	0	0	0	0	0	0	0	0.00737010195307702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00482695370951393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263287228814154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375503893091833	0.00437924239106635	0	0	0	0	0	0	0	0	0	0	0	2.62741373852485	0	0	0	0	0	6.92560078034938	0	0	0	0	0.0990939977349943	0	0	0	0	0	0	0.0101173613921489	0.0386413694501333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435066347618012	0	0	0.0249791840133222	0.01383700013837	0	0	0	0.180598555211558	0	0	0	0	0	0	0	0	0	0	0.00461701832956277	0	0	0	0
03_Proteobacteria	Massilia	3594	#AE9000	0	0	0.263740003403097	0	0.0609198903441974	0	0	0	0.00723903286520921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0576673554711903	0	0	0	0	0	0	0	0.0241871393524757	0	0.0144808611285418	0	0	0	0	0	0	0	0.00779848709350386	0	0.0130924325739722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070068901086068	0.0828317411231984	0	0	0.0126087504728281	0.0492341356673961	0	0	0	0	0	0	0	0	0	0	0	0	0.00402673753724732	0	0	0	0	0	0	3.19932049830125	0	4.05726634251756	0	0	0	0	0	0.00386413694501333	0	0	0	0	0.0219466695928893	0	0.799172621286198	0	0	0	0	0.0161681487469685	0	0	0.0241852590845879	0	0	0	0	0	0.414781297134238	0	0	0	0	0	0	0	0	0	0	0	0	0.0454364741296075	0	0.0062582139057513	0.0596338481722226
03_Proteobacteria	Gammaproteobacteria_unclassified	1446	#8B8B00	0.0086244070720138	0.0275919155687384	0.00425387102263059	0	0	0	0	0	0	0	0	0.010546854400675	0	0	0	0	0	0	0	0	0	0.21312394840157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428449014567267	2.3498944945329	0	0	0	0.00965390741902785	0	0	0.00473888730925979	0	0.0130022103757639	0.265542018119338	0	0.00389924354675193	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251597645046042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62543991955757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Actinomyces	468846	#D2B48C	0.0776196636481242	0.103469683382769	0.153139356814701	1.32144776921699	0.35790435577216	0.738422416744095	0.335377539287083	0.247274753595932	0.427102939047343	0.163218027694414	0.844573301399218	0.791014080050625	1.31420847101232	1.25248205284863	0.591096929434535	2.92861500915192	1.11356389502085	3.48791182023019	1.11140293885901	3.40816762882189	4.45218179570646	0.355206580669284	4.39367653651976	4.17786187322611	0.872377783938638	5.17970165276318	1.89165950128977	5.1227113361901	0.648470199846725	2.00587355239098	0	3.13288158254581	4.17829943213112	0.730477323370248	3.25876154844621	4.38874230430959	7.24686433754625	1.69172932330827	3.99800928998009	9.4965034965035	3.8023144522753	1.18251928020566	7.62037214655668	3.94578504021787	1.39594347120003	0.0271782211854234	2.51966983636627	4.00373229281534	3.67716535433071	7.5774808075064	7.30359609643064	1.75854895332206	0.242111840049984	3.39436897026974	2.60859393277704	3.08696327756772	5.01440167583137	2.3597648180518	0.389396206822832	0.149879591115003	4.58609526745799	0.607758165098827	0.0408604735007812	0.41828234956197	0.00179859349988309	0.602050129888366	0.589758062946455	2.2107243650047	3.66074573541992	3.98307326104205	2.13968191247654	0.818323789692868	1.57285765939496	0	0	0	0.177935943060498	25.5474088483216	0.389550366441446	0	0.0827283820396683	0.258774057900695	0	0.392441469773943	4.46018458896759	1.73687159374522	2.83779049398575	5.36197470870838	0.902123932559667	3.76351702318553	4.56436767116379	1.2691466083151	4.0768782760629	0.860782738436819	3.70095833112723	0.168738399235053	0.049753719090502	3.40147966554306	0.00792707094728498	2.87050125040774	0.00791389680278569	2.45242812815432	0.168456517161508	0.578057258914971	0	0.236169333412056	0	0.474648449629597	0.0198098256735341	1.6010498687664	0	0	0.0308775396776385	0.0108049702863317	3.51381568439546	0.510824616881537	0.137957586063075	1.44071135122967	1.11796843383246	3.20336952741605	0.53604770222249	1.9301545759385	0	1.80936147895634	0	0.0119217930376729	0.587626927416322	1.7378615017246	0	0	0	0.258690379951496	1.13504074505239	0.0435066347618012	2.12830279944374	0.209607734097617	0.183180682764363	0.145288501452885	0	0.618612157073696	1.0306686777275	0.064499484004128	1.33002481389578	2.09852656645334	1.10717272691067	2.86645344276145	0.99252342551177	1.75094221105528	3.38915070690865	3.27442827442827	4.03883756995482	2.57534584980237	4.85248626437047	4.38461975350713	4.49388318863457	4.01777332749233	2.18259884310335
04_Actinobacteria	Rothia	175997	#BB6F5B	0.0172488141440276	0	0.557257103964608	0.774950725676402	0.22844958879074	0.0244510734021224	0.325795323878881	0.076620346184655	0.18097582163023	0.0368556836729321	0.27101979074751	0	0.240312406127966	0.560052950460771	2.66778260187268	0.348644643946657	2.24184449350012	0.523719627306498	13.0534551637384	0.722685482146675	2.79162717870534	1.88633389418583	0.438587941755521	1.16934720908231	0.301266056741521	4.18446536801378	1.6459894361872	1.01146418832434	0.638644893788442	3.89538427439464	0	6.19131544562278	2.22969251514634	0.589743160152127	1.25066809192945	1.91512752858399	1.28790427218992	0.19614253023864	0.638686131386861	0.377622377622378	0.613416862438006	0.239931448157669	0.911183579512757	0.342010260307809	0.397360146504958	0	0.106192981609306	0.585291373314106	0.846456692913386	0.720310871007487	0.958067822289559	0.282798075672864	0.0937207122774133	0.886001181334909	0.386025111128441	0.906407002641529	1.77402461377324	0.564118862227872	0.64135845829643	0.154931712163823	1.72845691382766	0.525842934150724	0.57685374354044	0.680382019244578	0.00179859349988309	3.14013901565681	0	2.08446799029559	0.880591757661148	0.187781010314732	0.379334189469525	0.358146798542426	0.265156080511028	0.611103276453721	0	0.495446525636684	0.0444839857651246	0.00498777993914908	0.112243325923807	0	0.328845318607681	1.03779179470591	0	0.663924952288794	0.231809401159047	0.0916823715173433	0.0934252014480906	0.988458777403501	0.337201664112109	0.434433583604854	0.182826881856008	0.00547045951859956	0.05824111822947	0.0688626190749455	0.25943770847673	0.764947409865572	0.114433553908155	2.80611128135534	0	1.81037294770034	0	1.03181427343078	0.0561521723871692	0.0937390149591845	0.16509623902714	0.0118084666706028	0.496585971446307	0.904937231069512	0	2.49343832020997	0	0	0.524918174519854	0.0108049702863317	0.974285257946015	0.403794697153977	0	0.405200067533345	0.131525698097936	1.42973066965493	0.795037041498524	0.588860718082931	0.274212368728121	0.603120492985446	0	0	0	0	0.00674490759476595	0.0198196412644931	0	0	0.0339542103220799	0	0	0	0	0	0	0.0134480903711673	0	0.0064499484004128	1.11166253101737	4.1722478543434	2.34577243219563	5.53979844306318	1.47572561951092	1.27198492462312	3.67993582673218	2.46015246015246	4.54116377857191	3.57583992094862	4.64010342121058	4.15175782359289	4.81945540647198	4.70617685712498	3.79867612857058
04_Actinobacteria	Atopobium	156398	#A52A2A	0	0	0.131870001701548	0.335961297258556	0.0761498629302467	0.0293412880825468	0.0670755078574166	0.00348274300839341	0	0	0.163872431614774	0.0685545536043875	0.120156203063983	0.152741713762028	0.230161636239996	0.0435805804933322	0.0294334069168506	0.473479081663723	1.00910963354115	0.010690613641223	2.08496435782274	1.70686109553188	2.14030915576694	0.399243140964995	0.105350706958691	0.695547156308009	0.407812308070262	0.52729701151984	0	0.00738811621506806	0	0.136740709228479	0.290581733234574	0.0284819139846198	0.0916240360387875	0.419964819700967	1.43687827382383	0.46583850931677	0.72992700729927	0.902097902097902	1.23553467327939	0.222793487574979	1.6497218492231	0.443346633732345	0.00691061124356449	0	0.202732055799585	0.933073203834083	0.488188976377953	1.59226613591129	1.27890913952141	0.289299180860746	0.0781005935645111	0.633983067532979	0.374327380488185	0.533485264411871	0.615344330976695	0.452884156999841	0.0351220108114712	0.0926222192283727	2.58401418221057	0.0277454814501638	0.0384569162360293	0.0718081286801666	0.00359718699976618	0.0947834023730956	0.00194639624734804	0.368866663365846	0.634026065516027	1.12404125892621	0.142250321051072	0.0999479437792816	0	0	0	0.260198535046604	0	0	0	0	0.0289549337138839	0.0323467572375869	0	0.00537591054484853	0.759819703799099	1.37523557276015	2.73852621744716	0.922193384504942	0.153273483687322	2.23355527222931	1.9732694489976	0.787746170678337	0.882576945477353	0.958338115459658	2.09138560914915	0.0393722931548456	0.154236529180556	0.258284813728494	0	0.0271827769924976	0.00791389680278569	1.04302964596807	0.533445637678108	0.167949068468539	0	0.0826592666942198	0	0.776294193319434	0	0.282152230971129	0	0	0.148212190452665	0	1.28174413033062	0.885429335927998	0	0.512127863132422	0.323755564548766	0.64917500676224	0.0120460157802807	0.621575202420872	0	0.791049342249028	0	0.206644412652996	0.197442647611884	1.91032104006368	0	0	0	0.549717057396928	0.324990298797051	0	4.49241187496221	0.183941480942807	1.79017485428809	0.12453300124533	0	0	0.0502765208647562	0.0515995872033024	0.347394540942928	0.635015131219924	0.398263570831176	0.706052742743347	0.757452087890561	0.157035175879397	1.51408803770179	0.394144144144144	1.74634212123255	0.629940711462451	0.937254720901242	1.46532629067984	2.53551696921863	0.907441016333938	1.16286003935834
04_Actinobacteria	Bifidobacterium	71701	#981515	0	0	0	0.0447948396344741	0	0.0146706440412734	0	32.5079232403441	0	1.31100931922287	0	0.131835680008437	0.0300390507659958	0.00509139045873428	0.0156928388345452	0	0	0.749040862310456	0.194910216889454	0.0256574727389352	0.103012073014957	0.00560852495793606	0.508762012436405	0.219489120151372	0	0.0268378323977367	0.130205134504361	0.115476654237854	0	0	0	0.0243094594183962	0.138643572066169	0.0100524402298658	0.17103153393907	0.0395778364116095	1.73002066413571	0.004086302713305	0.841904445919044	1.88111888111888	0.0304533194118159	0.025706940874036	0.906387876462689	0.0443346633732345	0.027642444974258	17.2944080809911	0.333059805956461	0.0296886928492663	0.0708661417322835	1.01412188418159	0.663963281493695	0.0227538681575868	0.0156201187129022	0.0826934435912581	0.0662871402947828	0.0725125602113223	0.373134328358209	0.333704115684093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106930904813673	0	0	0	0	0	0.0539112620626449	0	0	0.107319167203263	0	0	0	0	0	0	0	0	0	2.79027902790279	0	0.0049753719090502	0.00437770870726262	0.00792707094728498	0	0	0.0149538300497215	0	0	0	0	0	0	0	0	0	0	0	0	0.00399297236863121	0	10.0195707273252	0	0.0859975718332659	0	0	0	0	0	0	0	0	0	0.00674490759476595	0.00495491031612328	0	0	0	0.00725110579363353	0.00604631477114699	0.00427770885913505	0.00416319733555371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Collinsella	4666	#8B0000	0	0	0	0	0	0	0	0.362205272872915	0	3.36439740957195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78443140896428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36552343674805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00398263570831176	0	0	0	0.471272435576055	0	0	0	0	0	0	0	0
