OTU	Size	Taxonomy	taxname	phylum
Otu0573	289	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu0573_Leptotrichia	Fusobacteria
Otu0574	288	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);	Otu0574_Pasteurellaceae_unclassified	Proteobacteria
Otu0575	287	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);	Otu0575_Fusobacterium	Fusobacteria
Otu0576	286	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);	Otu0576_Odoribacter	Bacteroidetes
Otu0577	286	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);	Otu0577_Porphyromonadaceae_unclassified	Bacteroidetes
Otu0578	285	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Pantoea(97);	Otu0578_Pantoea	Proteobacteria
Otu0579	0	unknown;	Otu0579_unknown	unknown
Otu0580	282	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(85);	Otu0580_Pasteurellaceae_unclassified	Proteobacteria
Otu0581	280	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);	Otu0581_Clostridiales_unclassified	Firmicutes
Otu0583	277	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(99);	Otu0583_Ruminococcaceae_unclassified	Firmicutes
Otu0584	276	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Mycobacteriaceae(100);Mycobacterium(100);	Otu0584_Mycobacterium	Actinobacteria
Otu0585	273	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0585_Prevotella	Bacteroidetes
Otu0586	273	Bacteria(100);Firmicutes(100);Clostridia(99);Clostridiales(99);Clostridiales_unclassified(99);Clostridiales_unclassified(99);	Otu0586_Clostridiales_unclassified	Firmicutes
Otu0587	270	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);	Otu0587_Ruminococcaceae_unclassified	Firmicutes
Otu0589	269	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Paracoccus(94);	Otu0589_Paracoccus	Proteobacteria
Otu0590	269	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0590_Prevotella	Bacteroidetes
Otu0592	267	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_Incertae_Sedis_XI(100);Gemella(100);	Otu0592_Gemella	Firmicutes
Otu0593	265	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);	Otu0593_Acinetobacter	Proteobacteria
Otu0594	264	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0594_Streptococcus	Firmicutes
Otu0595	264	Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);	Otu0595_Firmicutes_unclassified	Firmicutes
Otu0597	263	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Hungatella(99);	Otu0597_Hungatella	Firmicutes
Otu0598	262	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(79);	Otu0598_Porphyromonadaceae_unclassified	Bacteroidetes
Otu0599	259	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingomonas(100);	Otu0599_Sphingomonas	Proteobacteria
Otu0600	258	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Atopobium(100);	Otu0600_Atopobium	Actinobacteria
Otu0601	258	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu0601_Leptotrichia	Fusobacteria
Otu0603	257	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcus(100);	Otu0603_Acidaminococcus	Firmicutes
Otu0604	256	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);	Otu0604_Rothia	Actinobacteria
Otu0607	254	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Oribacterium(100);	Otu0607_Oribacterium	Firmicutes
Otu0609	250	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);	Otu0609_Fusobacterium	Fusobacteria
Otu0611	248	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu0611_Lachnospiraceae_unclassified	Firmicutes
Otu0613	245	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0613_Streptococcus	Firmicutes
Otu0614	244	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);	Otu0614_Bacteria_unclassified	Bacteria_unclassified
Otu0615	241	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0615_Streptococcus	Firmicutes
Otu0616	240	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(98);Streptococcus(98);	Otu0616_Streptococcus	Firmicutes
Otu0617	239	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Bilophila(100);	Otu0617_Bilophila	Proteobacteria
Otu0618	239	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu0618_Actinomyces	Actinobacteria
Otu0619	237	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0619_Streptococcus	Firmicutes
Otu0620	236	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0620_Streptococcus	Firmicutes
Otu0624	233	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu0624_Actinomyces	Actinobacteria
Otu0625	233	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(52);	Otu0625_Neisseria	Proteobacteria
Otu0628	226	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0628_Prevotella	Bacteroidetes
Otu0630	224	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu0630_Actinomyces	Actinobacteria
Otu0633	221	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);	Otu0633_Bacteria_unclassified	Bacteria_unclassified
Otu0635	219	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Rhodocyclales(100);Rhodocyclaceae(100);Dechloromonas(69);	Otu0635_Dechloromonas	Proteobacteria
Otu0637	217	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Anaerococcus(100);	Otu0637_Anaerococcus	Firmicutes
Otu0639	216	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu0639_Actinomyces	Actinobacteria
Otu0640	215	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu0640_Lachnospiraceae_unclassified	Firmicutes
Otu0641	215	Bacteria(100);Proteobacteria(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);	Otu0641_Proteobacteria_unclassified	Proteobacteria
Otu0642	215	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0642_Streptococcus	Firmicutes
Otu0643	214	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);	Otu0643_Clostridiales_unclassified	Firmicutes
Otu0645	214	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(98);Streptococcaceae(63);Streptococcus(63);	Otu0645_Streptococcus	Firmicutes
Otu0646	212	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu0646_Lachnospiraceae_unclassified	Firmicutes
Otu0647	212	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100);	Otu0647_Roseburia	Firmicutes
Otu0648	212	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0648_Prevotella	Bacteroidetes
Otu0649	210	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Caulobacterales(100);Caulobacteraceae(100);Brevundimonas(100);	Otu0649_Brevundimonas	Proteobacteria
Otu0650	210	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0650_Prevotella	Bacteroidetes
Otu0652	209	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu0652_Lactobacillus	Firmicutes
Otu0654	205	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Carnobacteriaceae(100);Granulicatella(100);	Otu0654_Granulicatella	Firmicutes
Otu0655	205	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(99);	Otu0655_Veillonellaceae_unclassified	Firmicutes
Otu0658	201	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(77);	Otu0658_Megasphaera	Firmicutes
Otu0660	199	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(99);	Otu0660_Neisseriaceae_unclassified	Proteobacteria
Otu0661	199	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(99);	Otu0661_Leptotrichia	Fusobacteria
Otu0662	198	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);	Otu0662_Erysipelotrichaceae_unclassified	Firmicutes
Otu0664	197	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(82);Enterobacteriaceae(82);Enterobacteriaceae_unclassified(82);	Otu0664_Enterobacteriaceae_unclassified	Proteobacteria
Otu0666	196	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(99);	Otu0666_Veillonella	Firmicutes
Otu0668	195	Bacteria(100);Bacteroidetes(100);Bacteroidia(98);Bacteroidales(98);Bacteroidales_unclassified(93);Bacteroidales_unclassified(93);	Otu0668_Bacteroidales_unclassified	Bacteroidetes
Otu0669	194	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVb(100);	Otu0669_Clostridium_XlVb	Firmicutes
Otu0671	193	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0671_Prevotella	Bacteroidetes
Otu0673	191	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Gordonibacter(100);	Otu0673_Gordonibacter	Actinobacteria
Otu0675	189	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(53);	Otu0675_Pasteurellaceae_unclassified	Proteobacteria
Otu0676	189	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu0676_Veillonella	Firmicutes
Otu0678	188	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(94);Actinomyces(93);	Otu0678_Actinomyces	Actinobacteria
Otu0679	188	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0679_Streptococcus	Firmicutes
Otu0680	184	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0680_Prevotella	Bacteroidetes
Otu0681	183	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);	Otu0681_Alloprevotella	Bacteroidetes
Otu0682	183	Bacteria(100);Firmicutes(100);Clostridia(82);Clostridia_unclassified(55);Clostridia_unclassified(55);Clostridia_unclassified(55);	Otu0682_Clostridia_unclassified	Firmicutes
Otu0685	180	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Oribacterium(100);	Otu0685_Oribacterium	Firmicutes
Otu0686	177	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);	Otu0686_Bacteria_unclassified	Bacteria_unclassified
Otu0688	176	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiales_incertae_sedis(100);Tepidimonas(100);	Otu0688_Tepidimonas	Proteobacteria
Otu0691	175	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);	Otu0691_Fusobacterium	Fusobacteria
Otu0693	175	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Pseudoflavonifractor(99);	Otu0693_Pseudoflavonifractor	Firmicutes
Otu0694	175	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);	Otu0694_Eubacterium	Firmicutes
Otu0695	174	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);	Otu0695_Bifidobacterium	Actinobacteria
Otu0696	173	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(99);Lachnospiraceae_unclassified(99);	Otu0696_Lachnospiraceae_unclassified	Firmicutes
Otu0697	172	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu0697_Bacteroides	Bacteroidetes
Otu0698	170	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(93);	Otu0698_Veillonellaceae_unclassified	Firmicutes
Otu0701	170	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(98);Rothia(94);	Otu0701_Rothia	Actinobacteria
Otu0702	169	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Rhizobiaceae(100);Rhizobium(100);	Otu0702_Rhizobium	Proteobacteria
Otu0704	169	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu0704_Actinomyces	Actinobacteria
Otu0705	167	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu0705_Veillonella	Firmicutes
Otu0709	165	Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);	Otu0709_Bacteroidetes_unclassified	Bacteroidetes
Otu0710	164	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(94);	Otu0710_Pasteurellaceae_unclassified	Proteobacteria
Otu0711	162	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Methylobacteriaceae(100);Methylobacterium(100);	Otu0711_Methylobacterium	Proteobacteria
Otu0712	162	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0712_Prevotella	Bacteroidetes
Otu0714	160	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu0714_Leptotrichia	Fusobacteria
Otu0715	159	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(58);	Otu0715_Veillonellaceae_unclassified	Firmicutes
Otu0716	158	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(97);	Otu0716_Blautia	Firmicutes
Otu0719	156	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(100);	Otu0719_Clostridium_XlVa	Firmicutes
Otu0725	152	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0725_Prevotella	Bacteroidetes
Otu0726	152	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_Incertae_Sedis_XI(100);Gemella(100);	Otu0726_Gemella	Firmicutes
Otu0728	152	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(62);	Otu0728_Pasteurellaceae_unclassified	Proteobacteria
Otu0729	151	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);	Otu0729_Fusobacterium	Fusobacteria
Otu0731	149	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Eisenbergiella(100);	Otu0731_Eisenbergiella	Firmicutes
Otu0733	147	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu0733_Veillonella	Firmicutes
Otu0735	146	Bacteria(100);Firmicutes(100);Firmicutes_unclassified(81);Firmicutes_unclassified(81);Firmicutes_unclassified(81);Firmicutes_unclassified(81);	Otu0735_Firmicutes_unclassified	Firmicutes
Otu0736	146	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingomonadaceae_unclassified(100);	Otu0736_Sphingomonadaceae_unclassified	Proteobacteria
Otu0737	146	Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(97);Bacteroidetes_unclassified(97);Bacteroidetes_unclassified(97);Bacteroidetes_unclassified(97);	Otu0737_Bacteroidetes_unclassified	Bacteroidetes
Otu0738	146	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0738_Streptococcus	Firmicutes
Otu0739	146	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0739_Streptococcus	Firmicutes
Otu0740	146	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Catonella(100);	Otu0740_Catonella	Firmicutes
Otu0741	146	Bacteria(100);Firmicutes(100);Clostridia(61);Clostridia_unclassified(61);Clostridia_unclassified(61);Clostridia_unclassified(61);	Otu0741_Clostridia_unclassified	Firmicutes
Otu0742	144	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(89);	Otu0742_Pasteurellaceae_unclassified	Proteobacteria
Otu0744	143	Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);	Otu0744_Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria
Otu0745	142	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu0745_Actinomyces	Actinobacteria
Otu0746	141	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0746_Prevotella	Bacteroidetes
Otu0751	138	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Coriobacteriaceae_unclassified(100);	Otu0751_Coriobacteriaceae_unclassified	Actinobacteria
Otu0754	137	Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);	Otu0754_Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria
